# index, name, _pos
2647,5206,"array([3.99332751, 1.09680822])"
2648,2524,"array([4.01416732, 1.162468  ])"
2649,187,"array([3.94006077, 1.20950389])"
2650,1257,"array([3.95968739, 1.22550418])"
2651,3708,"array([3.93407871, 1.22725027])"
2652,1511,"array([3.9511233 , 1.24997368])"
2653,2481,"array([4.00660413, 1.28540943])"
2654,3214,"array([3.95920771, 1.29129571])"
2655,2895,"array([3.29215501, 1.33508085])"
2656,194,"array([3.19995053, 1.23657162])"
2657,3541,"array([3.37163689, 1.25302187])"
2658,5324,"array([3.30178447, 1.28624137])"
2659,1102,"array([3.54599278, 1.19006342])"
2660,579,"array([3.54468122, 1.12599678])"
2661,3266,"array([3.61706882, 1.18289997])"
2662,2249,"array([3.51948054, 1.11757065])"
2663,1203,"array([4.70897877, 1.44241891])"
2664,468,"array([4.23572384, 0.91165208])"
2665,4893,"array([4.20360934, 0.90693465])"
2666,1123,"array([4.8761404 , 1.37242852])"
2667,3494,"array([4.90310047, 1.31709813])"
2668,3873,"array([4.8524948 , 1.38666541])"
2669,5298,"array([4.7569757, 1.3662056])"
2670,5340,"array([4.88796719, 1.38641259])"
2671,4329,"array([4.99434225, 1.30279139])"
2672,530,"array([4.85937604, 1.38164259])"
2673,1753,"array([4.86756865, 1.32907767])"
2674,1130,"array([4.86211886, 1.53895555])"
2675,2386,"array([4.82059662, 1.56437167])"
2676,5085,"array([4.87066357, 1.56998378])"
2677,113,"array([4.94993328, 1.46242649])"
2678,4211,"array([4.81629939, 1.54959092])"
2679,4635,"array([4.86573345, 1.55972155])"
2680,1166,"array([3.92398322, 0.78408695])"
2681,1135,"array([5.06423771, 1.43084143])"
2682,1809,"array([5.17918674, 1.29952007])"
2683,1139,"array([4.82166847, 1.69351907])"
2684,1887,"array([4.83489095, 1.69705257])"
2685,4250,"array([4.90797095, 1.61116205])"
2686,1210,"array([4.93714619, 1.56591292])"
2687,2083,"array([4.87009166, 1.59692775])"
2688,1142,"array([4.77648476, 1.50737497])"
2689,1733,"array([4.85648698, 1.45330075])"
2690,1143,"array([4.87620712, 1.32705125])"
2691,3866,"array([4.93980291, 1.2146736 ])"
2692,77,"array([4.84017386, 1.02437974])"
2693,5122,"array([4.82934535, 1.01596762])"
2694,1150,"array([4.52883741, 1.67782448])"
2695,2841,"array([4.4896804 , 1.74924444])"
2696,5754,"array([3.90648943, 1.38202683])"
2697,1519,"array([3.91833872, 1.37296322])"
2698,1987,"array([3.94851619, 1.38117966])"
2699,5248,"array([3.90007636, 1.33548177])"
2700,1666,"array([3.88696928, 1.33252804])"
2701,1475,"array([3.94834532, 1.29875354])"
2702,4995,"array([3.97733122, 1.31392791])"
2703,1803,"array([3.91650687, 1.26771985])"
2704,1174,"array([5.01170303, 1.50711972])"
2705,2182,"array([5.03235917, 1.57752448])"
2706,4449,"array([3.75625755, 1.50959804])"
2707,2579,"array([3.62777857, 1.36438416])"
2708,1178,"array([4.14264329, 1.51742559])"
2709,5555,"array([4.09299661, 1.52997662])"
2710,3272,"array([4.16456139, 1.53625265])"
2711,356,"array([4.11793711, 1.49269314])"
2712,474,"array([4.93842377, 1.22731504])"
2713,1192,"array([3.55500254, 1.35759509])"
2714,5748,"array([3.43442895, 1.35563331])"
2715,4612,"array([3.57685432, 1.28985369])"
2716,1716,"array([3.53966893, 1.31818167])"
2717,2174,"array([3.55718991, 1.23799356])"
2718,3191,"array([3.4350265 , 1.37590515])"
2719,4381,"array([3.50951796, 1.33364552])"
2720,4823,"array([3.53849667, 1.41573377])"
2721,5793,"array([3.56275098, 1.28503823])"
2722,1200,"array([4.68655349, 1.34665136])"
2723,2518,"array([4.59438547, 1.41803651])"
2724,1202,"array([4.70579685, 1.28995614])"
2725,1074,"array([4.71327948, 1.24439517])"
2726,792,"array([4.57256275, 1.29591669])"
2727,3397,"array([4.61438817, 1.37692588])"
2728,3804,"array([4.85277575, 1.19170145])"
2729,2874,"array([4.70194381, 1.33529235])"
2730,2241,"array([4.65306626, 1.36764206])"
2731,2465,"array([4.64893137, 1.30557799])"
2732,3712,"array([4.75684466, 1.2253327 ])"
2733,5144,"array([4.60645507, 1.21677331])"
2734,4859,"array([4.78714318, 1.46335155])"
2735,5097,"array([4.68561367, 1.2719832 ])"
2736,3247,"array([4.7620201 , 1.20270178])"
2737,4131,"array([4.70618771, 1.32800177])"
2738,5672,"array([4.6673998 , 1.32493443])"
2739,5702,"array([5.04353981, 1.46114576])"
2740,1215,"array([4.6019378 , 1.31656358])"
2741,3064,"array([4.61044103, 1.34993988])"
2742,5597,"array([4.5513564 , 1.24995827])"
2743,2650,"array([4.66261014, 1.29010274])"
2744,553,"array([4.62017262, 1.47414443])"
2745,818,"array([4.55008686, 1.3035248 ])"
2746,1119,"array([4.55504986, 1.33993806])"
2747,1300,"array([4.64665996, 1.31440071])"
2748,1216,"array([5.32767138, 1.41420245])"
2749,5063,"array([5.40622744, 1.45732556])"
2750,1028,"array([5.41089515, 1.47319719])"
2751,4898,"array([5.39426692, 1.47240468])"
2752,3284,"array([5.14930518, 1.29791896])"
2753,1306,"array([5.32590655, 1.29217042])"
2754,1938,"array([5.39808891, 1.48745528])"
2755,2368,"array([5.37778318, 1.47443868])"
2756,1546,"array([5.17934692, 1.33746167])"
2757,4221,"array([5.33563829, 1.31219154])"
2758,4524,"array([5.40574206, 1.29837993])"
2759,5259,"array([5.43650348, 1.43031763])"
2760,4814,"array([5.3545447 , 1.28099805])"
2761,1335,"array([5.44506015, 1.51474376])"
2762,4548,"array([5.34466077, 1.3669839 ])"
2763,485,"array([5.17806094, 1.37552676])"
2764,2191,"array([5.38127874, 1.49205939])"
2765,3391,"array([5.36121069, 1.48848101])"
2766,5272,"array([5.22708376, 1.53045542])"
2767,3909,"array([5.38812559, 1.45823471])"
2768,3434,"array([4.81589339, 1.38298943])"
2769,3317,"array([4.92037198, 1.30279615])"
2770,4711,"array([4.93567   , 1.39419614])"
2771,3933,"array([4.88882276, 1.42291304])"
2772,953,"array([4.87610187, 1.41537371])"
2773,1026,"array([4.9702439 , 1.38724564])"
2774,4544,"array([4.97387585, 1.15352697])"
2775,4707,"array([4.92269516, 1.43108771])"
2776,3546,"array([4.93835061, 1.33196374])"
2777,1343,"array([4.90564292, 1.44164468])"
2778,4816,"array([4.97233933, 1.27886249])"
2779,3524,"array([4.93633795, 1.37505213])"
2780,1029,"array([5.00053386, 1.43311609])"
2781,1412,"array([4.87432155, 1.28791607])"
2782,2818,"array([4.88812853, 1.43856102])"
2783,108,"array([4.95218687, 1.42806181])"
2784,4223,"array([4.89530952, 1.33894519])"
2785,5728,"array([4.83629963, 1.3164126 ])"
2786,936,"array([4.87962887, 1.38098778])"
2787,4045,"array([4.93178488, 1.36522323])"
2788,3576,"array([4.91769968, 1.42212386])"
2789,3418,"array([4.91070009, 1.37827634])"
2790,4121,"array([4.93062281, 1.47072132])"
2791,5775,"array([4.94141435, 1.38299861])"
2792,4347,"array([4.94706052, 1.39473366])"
2793,4937,"array([4.97295118, 1.37418212])"
2794,5059,"array([4.9077337 , 1.49238826])"
2795,5690,"array([4.94932786, 1.54843326])"
2796,5399,"array([4.88287294, 1.33851224])"
2797,4842,"array([5.04550582, 1.44123839])"
2798,3739,"array([4.88688888, 1.35615414])"
2799,3014,"array([4.8767271 , 1.34726096])"
2800,3491,"array([4.91418302, 1.33268656])"
2801,4239,"array([4.92395398, 1.41151308])"
2802,2380,"array([4.93093603, 1.41846231])"
2803,3140,"array([4.85898467, 1.40016662])"
2804,4904,"array([4.97315208, 1.56537211])"
2805,5557,"array([4.98096451, 1.38253275])"
2806,5247,"array([4.95892878, 1.26451158])"
2807,2730,"array([4.85316816, 1.27450093])"
2808,3925,"array([4.93877542, 1.46183193])"
2809,1712,"array([4.90127326, 1.40927005])"
2810,3809,"array([4.99236307, 1.44143771])"
2811,87,"array([4.95942434, 1.4010416 ])"
2812,2520,"array([4.87891431, 1.30985845])"
2813,778,"array([4.79800071, 1.22837943])"
2814,4151,"array([4.88534932, 1.24986198])"
2815,5657,"array([4.84422202, 1.35363679])"
2816,1226,"array([5.04919028, 0.91452412])"
2817,2384,"array([5.06990897, 0.82950069])"
2818,3793,"array([5.09010253, 0.82831171])"
2819,438,"array([5.03897215, 0.82400971])"
2820,938,"array([5.05703162, 0.81613105])"
2821,1227,"array([4.79527389, 1.61453835])"
2822,2427,"array([4.71827012, 1.59431328])"
2823,2113,"array([4.98148481, 1.28477294])"
2824,4850,"array([4.48556883, 1.42585588])"
2825,3968,"array([4.88933736, 1.30866763])"
2826,2069,"array([4.9588582 , 1.44116667])"
2827,1431,"array([4.89565062, 1.36992324])"
2828,1301,"array([4.89186504, 1.40555165])"
2829,156,"array([4.83128587, 1.45580832])"
2830,3703,"array([4.83049844, 1.41055894])"
2831,3098,"array([4.13057185, 0.99021965])"
2832,4736,"array([4.10125948, 0.92943063])"
2833,1238,"array([5.30296693, 1.08912042])"
2834,1253,"array([5.39371952, 1.03495035])"
2835,531,"array([5.4035042 , 1.02233037])"
2836,4913,"array([5.35505676, 0.99825574])"
2837,4677,"array([5.24354487, 1.10861359])"
2838,695,"array([5.34056058, 1.00750023])"
2839,2974,"array([5.38657927, 1.08084398])"
2840,16,"array([5.3846164 , 1.06333222])"
2841,4054,"array([5.37312437, 1.00210173])"
2842,4095,"array([5.39018029, 1.00768013])"
2843,2410,"array([5.24036013, 1.09540072])"
2844,1469,"array([5.35799029, 1.04036877])"
2845,5510,"array([5.41630196, 1.07782327])"
2846,4867,"array([5.38220622, 1.02135392])"
2847,2296,"array([5.34700315, 1.02502202])"
2848,5551,"array([5.36972368, 1.05589619])"
2849,3228,"array([5.39872021, 1.05175774])"
2850,5301,"array([5.36232419, 1.01569605])"
2851,4442,"array([5.40286274, 1.09083933])"
2852,2610,"array([5.41367908, 1.17373075])"
2853,158,"array([5.41606303, 1.05834337])"
2854,2703,"array([5.40112459, 1.06924475])"
2855,5788,"array([5.41207694, 1.0401583 ])"
2856,3210,"array([5.38156356, 1.04409099])"
2857,5219,"array([5.22875682, 1.25669284])"
2858,3167,"array([5.37064161, 1.03056826])"
2859,1242,"array([4.17829533, 1.50805644])"
2860,1243,"array([5.06088518, 1.03706098])"
2861,2848,"array([5.12022905, 0.95328042])"
2862,1953,"array([5.10558066, 0.9439744 ])"
2863,1318,"array([5.06654819, 0.93015874])"
2864,5434,"array([4.96516318, 1.1391942 ])"
2865,666,"array([5.07722509, 0.94092648])"
2866,850,"array([5.09172007, 0.93444455])"
2867,1981,"array([4.52892908, 1.49189775])"
2868,3849,"array([4.75549564, 1.3995391 ])"
2869,5759,"array([4.80268652, 1.4866342 ])"
2870,1266,"array([3.3812302 , 1.24530894])"
2871,2054,"array([3.30866541, 1.1872115 ])"
2872,4464,"array([3.33932348, 1.29686959])"
2873,2641,"array([4.60661999, 1.53910924])"
2874,1054,"array([4.67691233, 1.56474727])"
2875,1093,"array([4.48453812, 1.57097992])"
2876,4740,"array([4.62029022, 1.58974426])"
2877,5205,"array([4.50437571, 1.49048886])"
2878,271,"array([4.59552619, 1.48698607])"
2879,4697,"array([4.54581675, 1.51291343])"
2880,1656,"array([4.52725887, 1.4639255 ])"
2881,1099,"array([4.53975925, 1.4130265 ])"
2882,3994,"array([4.6285273 , 1.54920154])"
2883,3256,"array([4.4955113 , 1.50574071])"
2884,3222,"array([4.51365204, 1.58588161])"
2885,4369,"array([4.59021262, 1.54679154])"
2886,3758,"array([4.65087419, 1.4720855 ])"
2887,716,"array([4.49986657, 1.54582083])"
2888,3426,"array([4.72597397, 1.48815018])"
2889,5110,"array([4.50237464, 1.57210111])"
2890,1314,"array([4.53406344, 1.57099161])"
2891,2999,"array([4.49396596, 1.52927576])"
2892,1421,"array([4.79662832, 1.3101215 ])"
2893,4426,"array([4.53900123, 1.61471889])"
2894,4236,"array([4.50927036, 1.51370731])"
2895,4820,"array([4.52485459, 1.5593407 ])"
2896,484,"array([4.51503686, 1.61038673])"
2897,3774,"array([4.54253314, 1.45883631])"
2898,875,"array([4.50202448, 1.59858297])"
2899,5359,"array([4.55952188, 1.58457512])"
2900,2590,"array([4.6528504 , 1.44269883])"
2901,5663,"array([4.54755103, 1.57392017])"
2902,4130,"array([4.63507669, 1.58760574])"
2903,4801,"array([4.47964163, 1.55478197])"
2904,3040,"array([4.61705905, 1.48529118])"
2905,1372,"array([4.5140745 , 1.50114551])"
2906,2550,"array([4.52652187, 1.59960882])"
2907,5727,"array([4.74162065, 1.41247805])"
2908,3329,"array([4.49066263, 1.58674207])"
2909,5627,"array([4.86906492, 1.64373045])"
2910,4414,"array([4.88711992, 1.58981612])"
2911,2933,"array([4.87645442, 1.58729982])"
2912,3089,"array([3.55980503, 1.74548673])"
2913,2737,"array([3.32636569, 1.15792685])"
2914,1833,"array([3.39375008, 1.16868898])"
2915,3606,"array([3.49798029, 1.29955792])"
2916,2752,"array([3.50770252, 1.30898617])"
2917,2009,"array([3.49792489, 1.23429083])"
2918,2609,"array([3.33637491, 1.17719779])"
2919,3318,"array([3.40501273, 1.10555832])"
2920,2341,"array([3.34965272, 1.17027392])"
2921,5723,"array([3.30369622, 1.27061029])"
2922,2262,"array([3.34437607, 1.26376935])"
2923,4782,"array([3.46518945, 1.23799576])"
2924,262,"array([3.38072547, 1.31235508])"
2925,3857,"array([3.29315511, 1.22376749])"
2926,1293,"array([5.02780448, 1.38572657])"
2927,1346,"array([4.91394707, 1.47247087])"
2928,2668,"array([5.10033923, 1.38742237])"
2929,2089,"array([4.95504495, 1.49371709])"
2930,449,"array([5.13141148, 1.40408298])"
2931,2388,"array([3.98099214, 1.16377335])"
2932,140,"array([4.84891347, 1.48511367])"
2933,340,"array([4.93896583, 1.49783057])"
2934,2177,"array([4.84406847, 1.50585954])"
2935,5415,"array([4.94384063, 1.48739659])"
2936,2566,"array([4.88472804, 1.36669394])"
2937,4558,"array([5.04713439, 1.3335421 ])"
2938,2532,"array([4.9272814 , 1.52754691])"
2939,5736,"array([4.53995767, 1.27662132])"
2940,4286,"array([4.5678317 , 1.33388578])"
2941,5136,"array([4.54613751, 1.33405055])"
2942,4176,"array([4.5812936 , 1.27100875])"
2943,2170,"array([4.53105116, 1.28699379])"
2944,1299,"array([4.79679802, 1.42582747])"
2945,4584,"array([4.82902561, 1.50448163])"
2946,3570,"array([4.72578923, 1.53533997])"
2947,1110,"array([4.58097503, 1.22824154])"
2948,167,"array([4.56111168, 1.21799895])"
2949,3989,"array([4.63415806, 1.22558908])"
2950,465,"array([4.96277877, 1.46950191])"
2951,3027,"array([4.95080747, 1.44974144])"
2952,3035,"array([4.86323225, 1.47740835])"
2953,4461,"array([4.91275268, 1.40991668])"
2954,28,"array([4.92628422, 1.39968795])"
2955,1304,"array([4.63175651, 1.37348154])"
2956,1116,"array([4.55956998, 1.35398791])"
2957,5216,"array([4.62159246, 1.37821114])"
2958,4676,"array([4.60131442, 1.27727499])"
2959,4947,"array([4.71974253, 1.37777099])"
2960,2717,"array([4.63287801, 1.36656341])"
2961,1526,"array([4.52620903, 1.3825323 ])"
2962,401,"array([4.56050511, 1.31523301])"
2963,2446,"array([4.60530483, 1.44735443])"
2964,4111,"array([4.48560225, 1.41138087])"
2965,4042,"array([4.6305317 , 1.26589484])"
2966,180,"array([4.67345542, 1.41456283])"
2967,4528,"array([4.72541863, 1.30753674])"
2968,1723,"array([4.56956842, 1.35640038])"
2969,2353,"array([4.60962217, 1.43918672])"
2970,2950,"array([4.74486157, 1.35891568])"
2971,4709,"array([4.51658384, 1.34829736])"
2972,3949,"array([4.62364648, 1.29564905])"
2973,3144,"array([4.6146838 , 1.31290906])"
2974,599,"array([4.55573083, 1.39032294])"
2975,2267,"array([4.73568039, 1.40423895])"
2976,3503,"array([4.58156506, 1.39608829])"
2977,696,"array([4.56666441, 1.34596739])"
2978,1499,"array([4.52479964, 1.37199565])"
2979,517,"array([4.70947704, 1.3974814 ])"
2980,4723,"array([4.62571524, 1.32560033])"
2981,5355,"array([4.64746695, 1.29809384])"
2982,3618,"array([4.59901157, 1.38683511])"
2983,5665,"array([4.61112596, 1.36096641])"
2984,1683,"array([4.50199691, 1.38942481])"
2985,1514,"array([4.57507896, 1.38297615])"
2986,1995,"array([4.52411667, 1.39926741])"
2987,1307,"array([3.7542582 , 1.39917394])"
2988,1891,"array([3.70713464, 1.35340759])"
2989,571,"array([3.76588126, 1.33983631])"
2990,1914,"array([4.71344773, 1.25636982])"
2991,1311,"array([4.70112514, 1.39899671])"
2992,5452,"array([4.72865477, 1.33456857])"
2993,2206,"array([4.68254054, 1.30929265])"
2994,4508,"array([4.6910563 , 1.47886296])"
2995,694,"array([4.7421636 , 1.45559876])"
2996,2201,"array([4.62868603, 1.45655482])"
2997,3248,"array([4.74488406, 1.54299091])"
2998,5719,"array([4.65898488, 1.41677835])"
2999,3366,"array([4.6304242 , 1.43254854])"
3000,5364,"array([4.7438843 , 1.44319067])"
3001,364,"array([4.67697043, 1.32010315])"
3002,3512,"array([4.71605178, 1.28222781])"
3003,3183,"array([4.63410849, 1.48118971])"
3004,3452,"array([4.79325031, 1.39269205])"
3005,2854,"array([4.62946324, 1.39573817])"
3006,947,"array([4.68773645, 1.43064276])"
3007,5490,"array([4.69747321, 1.41849273])"
3008,4300,"array([4.70044695, 1.2953932 ])"
3009,4033,"array([4.69551682, 1.4606358 ])"
3010,5159,"array([4.69933889, 1.35291338])"
3011,1313,"array([4.70351715, 1.44846338])"
3012,1364,"array([4.78183767, 1.4304658 ])"
3013,3626,"array([4.74654932, 1.4727766 ])"
3014,4585,"array([4.61281007, 1.54965035])"
3015,2728,"array([4.63401628, 1.3900631 ])"
3016,4215,"array([4.59583114, 1.42718107])"
3017,3254,"array([4.67502028, 1.4516012 ])"
3018,4220,"array([4.70828673, 1.52324162])"
3019,5343,"array([4.74803648, 1.52654871])"
3020,1321,"array([4.6816858 , 1.36210834])"
3021,5720,"array([4.69750244, 1.30234039])"
3022,3749,"array([4.72192761, 1.3289665 ])"
3023,5202,"array([4.71344174, 1.32439941])"
3024,5087,"array([4.61797313, 1.38541544])"
3025,915,"array([4.74942088, 1.3488956 ])"
3026,2043,"array([4.64175395, 1.47151881])"
3027,85,"array([4.62451653, 1.25669323])"
3028,2534,"array([4.71382311, 1.34235925])"
3029,4142,"array([4.72292631, 1.35036584])"
3030,5045,"array([4.66565196, 1.25910466])"
3031,1534,"array([4.66030102, 1.32307449])"
3032,26,"array([4.72008407, 1.33643398])"
3033,3976,"array([4.74263783, 1.32546153])"
3034,3473,"array([4.63793426, 1.3021956 ])"
3035,4753,"array([4.68634939, 1.30167966])"
3036,2931,"array([3.24718457, 1.06646712])"
3037,1329,"array([3.40259363, 1.12769457])"
3038,692,"array([3.40657885, 1.16398483])"
3039,4923,"array([3.51599399, 1.20591204])"
3040,5006,"array([3.52833613, 1.16110083])"
3041,899,"array([5.52523684, 1.48463026])"
3042,3566,"array([5.53767517, 1.5225037 ])"
3043,4758,"array([5.53520099, 1.50199083])"
3044,1388,"array([4.75406725, 1.27258562])"
3045,1341,"array([3.57081974, 1.37275211])"
3046,5586,"array([3.40352077, 1.25981895])"
3047,1354,"array([3.68552819, 1.5034191 ])"
3048,2654,"array([3.69382223, 1.42723203])"
3049,4040,"array([3.67611533, 1.40783964])"
3050,5696,"array([4.99598164, 1.53702597])"
3051,4836,"array([3.80641633, 1.43572528])"
3052,4730,"array([3.61670195, 1.28148698])"
3053,1783,"array([3.55623312, 1.43475665])"
3054,3459,"array([3.48813397, 1.30961857])"
3055,4419,"array([3.63245878, 1.45867878])"
3056,2828,"array([3.5269296 , 1.32887322])"
3057,657,"array([3.65682631, 1.39922568])"
3058,2502,"array([3.62870063, 1.47678527])"
3059,1351,"array([4.5829895 , 1.28468557])"
3060,3892,"array([4.65947718, 1.25043265])"
3061,3530,"array([4.64250026, 1.25816345])"
3062,1599,"array([4.51688593, 1.29501197])"
3063,565,"array([4.59237811, 1.33791294])"
3064,1363,"array([5.00945159, 1.52939194])"
3065,3011,"array([4.76544108, 1.269318  ])"
3066,2396,"array([5.27701726, 1.23168705])"
3067,1837,"array([5.26069826, 1.15621028])"
3068,2439,"array([5.25748227, 1.25641572])"
3069,4600,"array([5.2598404 , 1.23849668])"
3070,581,"array([5.27473985, 1.18629441])"
3071,5530,"array([5.26902464, 1.25760295])"
3072,4405,"array([5.23669258, 1.23595251])"
3073,2834,"array([5.19024724, 1.32112514])"
3074,1731,"array([5.25031166, 1.16401325])"
3075,1678,"array([5.27265162, 1.21743718])"
3076,4066,"array([5.24601817, 1.22560928])"
3077,3819,"array([5.24711879, 1.24392222])"
3078,1985,"array([4.0809543, 1.0631653])"
3079,1382,"array([3.36031363, 0.97795302])"
3080,4358,"array([3.31356577, 0.94241919])"
3081,2359,"array([3.39326189, 0.94727762])"
3082,4085,"array([3.33463855, 0.92160192])"
3083,1681,"array([3.31109139, 0.92154488])"
3084,1386,"array([3.72653057, 1.50875991])"
3085,1423,"array([3.75633065, 1.49202794])"
3086,2675,"array([4.1103479 , 0.93359365])"
3087,1395,"array([4.97446557, 1.4839172 ])"
3088,1403,"array([4.94466852, 1.77111973])"
3089,4073,"array([4.8792346 , 1.75261902])"
3090,1405,"array([5.17452334, 1.86400963])"
3091,4880,"array([5.21426587, 1.93246006])"
3092,4284,"array([4.86834451, 1.50379463])"
3093,1173,"array([4.96791076, 1.32884075])"
3094,1768,"array([5.02178981, 1.51080351])"
3095,4097,"array([5.03729642, 1.3718255 ])"
3096,3429,"array([4.97626574, 1.46801263])"
3097,1856,"array([4.77069881, 1.28679231])"
3098,2322,"array([4.61536122, 1.19054937])"
3099,3442,"array([4.69685671, 1.24115601])"
3100,1443,"array([4.72573443, 1.17829808])"
3101,2099,"array([4.67499129, 1.27038217])"
3102,4259,"array([4.81572911, 1.28678526])"
3103,4759,"array([4.61801143, 1.43827567])"
3104,3917,"array([4.62780868, 1.17919149])"
3105,3399,"array([4.64902733, 1.22035261])"
3106,3416,"array([4.67862324, 1.2571168 ])"
3107,1056,"array([4.59715336, 1.19937795])"
3108,1935,"array([4.639832 , 1.1911581])"
3109,4641,"array([4.67966766, 1.24486838])"
3110,5104,"array([4.88068302, 1.22870727])"
3111,1087,"array([4.86206742, 1.17530896])"
3112,1502,"array([4.92601513, 1.23091144])"
3113,1389,"array([3.70053238, 1.51633409])"
3114,3007,"array([3.81818335, 1.51903674])"
3115,3826,"array([3.62106434, 1.50628587])"
3116,3656,"array([3.72086938, 1.56377385])"
3117,236,"array([3.71209928, 1.50219564])"
3118,3880,"array([3.72298655, 1.53613462])"
3119,3465,"array([3.79303653, 1.53463472])"
3120,2504,"array([3.70221109, 1.45996705])"
3121,1406,"array([3.76894986, 1.47684458])"
3122,342,"array([3.73680145, 1.54465569])"
3123,5229,"array([3.84494844, 1.42192373])"
3124,1424,"array([2.83812706, 0.95632544])"
3125,1183,"array([2.7831837, 0.9209592])"
3126,5010,"array([2.80708788, 0.92562503])"
3127,796,"array([2.78214291, 0.94560481])"
3128,3797,"array([2.83005706, 0.90580396])"
3129,3891,"array([2.80402619, 0.9008252 ])"
3130,1429,"array([3.72907511, 1.25309914])"
3131,2033,"array([4.94848022, 1.473304  ])"
3132,4340,"array([4.8541495 , 1.13298351])"
3133,282,"array([4.95110999, 1.20447486])"
3134,5243,"array([4.85442271, 1.12133304])"
3135,3263,"array([4.78059419, 1.2145189 ])"
3136,3581,"array([4.83274899, 1.39820607])"
3137,3253,"array([4.7873831 , 1.42002549])"
3138,4397,"array([4.74107185, 1.3492659 ])"
3139,3197,"array([4.91590755, 1.45709637])"
3140,1176,"array([4.86170904, 1.11028726])"
3141,4737,"array([4.68914765, 1.57458748])"
3142,3599,"array([4.79209205, 1.28625137])"
3143,1449,"array([4.71772672, 1.50985425])"
3144,2967,"array([4.79984891, 1.41472797])"
3145,2179,"array([4.79853318, 1.52088585])"
3146,5756,"array([4.79956653, 1.4735696 ])"
3147,2872,"array([4.75435092, 1.4856897 ])"
3148,2188,"array([4.16196293, 0.90162841])"
3149,1456,"array([4.72423581, 1.34310287])"
3150,3625,"array([4.70096947, 1.25817271])"
3151,1848,"array([4.69799846, 1.31061294])"
3152,1655,"array([4.67108473, 1.3675939 ])"
3153,3924,"array([4.68879785, 1.29421965])"
3154,4533,"array([4.65399288, 1.29242898])"
3155,1081,"array([4.66927684, 1.3049222 ])"
3156,2057,"array([4.67185077, 1.33024989])"
3157,3092,"array([4.78080669, 1.33322335])"
3158,1463,"array([3.98682048, 1.57520082])"
3159,2627,"array([4.07500276, 1.54383037])"
3160,385,"array([3.90312862, 1.59801907])"
3161,5138,"array([3.4736013 , 1.46912436])"
3162,1467,"array([3.65045882, 1.43326756])"
3163,3578,"array([3.57581348, 1.35326688])"
3164,5310,"array([3.51575043, 1.35535488])"
3165,3420,"array([3.6919877 , 1.39474798])"
3166,1473,"array([4.82456593, 1.6421286 ])"
3167,5783,"array([4.83372644, 1.6781547 ])"
3168,1476,"array([3.52623588, 1.587981  ])"
3169,5027,"array([3.46071932, 1.56802752])"
3170,3239,"array([4.87374948, 1.25328593])"
3171,1490,"array([4.87176259, 1.53914476])"
3172,617,"array([4.77359734, 1.60695696])"
3173,1648,"array([4.67401185, 1.42176466])"
3174,4372,"array([4.4288042 , 1.34634722])"
3175,2701,"array([4.42821632, 1.32754193])"
3176,5442,"array([4.54056941, 1.32353789])"
3177,498,"array([4.51517401, 1.38036598])"
3178,1807,"array([4.5234992 , 1.32499137])"
3179,602,"array([4.41344038, 1.35436412])"
3180,4950,"array([4.60735342, 1.30567695])"
3181,3300,"array([4.42286019, 1.36939983])"
3182,577,"array([4.51380946, 1.40327398])"
3183,4052,"array([4.89500416, 1.28774351])"
3184,5524,"array([4.84065649, 1.29433829])"
3185,5558,"array([4.89098698, 1.11466109])"
3186,3387,"array([4.99635906, 1.15978636])"
3187,1504,"array([4.93386562, 1.09928168])"
3188,3648,"array([4.94111417, 1.00058184])"
3189,1505,"array([4.64142566, 1.28890185])"
3190,5440,"array([2.89741609, 1.16826015])"
3191,3912,"array([2.83542756, 1.16685541])"
3192,3313,"array([2.88331967, 1.19733871])"
3193,5197,"array([2.93307159, 1.14107758])"
3194,1480,"array([2.9079082 , 1.14594437])"
3195,2197,"array([2.92418232, 1.1688971 ])"
3196,836,"array([2.92326306, 1.20991044])"
3197,1720,"array([2.91020723, 1.19048456])"
3198,3155,"array([4.81451653, 1.4781768 ])"
3199,880,"array([3.91030921, 1.41424506])"
3200,2606,"array([3.87048138, 1.35685445])"
3201,4684,"array([3.93253475, 1.40180296])"
3202,4020,"array([3.91800681, 1.38463186])"
3203,5474,"array([4.77559141, 1.26162368])"
3204,2020,"array([4.62370283, 1.27454494])"
3205,1673,"array([4.89387903, 1.51387027])"
3206,1184,"array([4.73543003, 1.48323369])"
3207,5564,"array([4.68987906, 1.28088595])"
3208,4394,"array([4.90471707, 1.48089459])"
3209,3073,"array([4.68354492, 1.48292549])"
3210,3363,"array([4.90729209, 1.46486044])"
3211,1813,"array([4.9167133 , 1.49998425])"
3212,3006,"array([4.88342681, 1.47926998])"
3213,1743,"array([4.9016821 , 1.56014493])"
3214,4835,"array([4.76048358, 1.31277238])"
3215,3603,"array([4.92742821, 1.63544625])"
3216,3221,"array([4.89076053, 1.45298079])"
3217,5629,"array([4.9032773, 1.4524429])"
3218,1434,"array([4.76142642, 1.54035175])"
3219,5752,"array([4.77081431, 1.52654445])"
3220,4046,"array([4.89383166, 1.5343547 ])"
3221,2356,"array([4.91121541, 1.51340768])"
3222,458,"array([4.73453529, 1.43469538])"
3223,1448,"array([4.89188717, 1.48578759])"
3224,3108,"array([4.76358862, 1.3482951 ])"
3225,5226,"array([4.87446666, 1.47229149])"
