# source, target, time
79,81,1354025420
79,90,1354025420
79,90,1354031040
79,90,1354031060
79,90,1354031240
79,90,1354031260
79,90,1354031280
80,130,1353312080
80,133,1353312080
80,139,1353312440
80,139,1353312460
80,139,1353312580
80,139,1353312600
80,139,1353312620
80,139,1353312640
80,139,1353312660
80,139,1353313460
80,139,1353313480
80,139,1353313500
80,139,1353313540
80,139,1353313680
80,139,1353314540
80,139,1353314560
80,139,1353314580
80,139,1353314680
80,139,1353315460
80,139,1353315480
80,139,1353315500
80,139,1353315520
80,139,1353315560
80,139,1353315580
80,139,1353315600
80,139,1353315620
80,139,1353315640
80,139,1353315660
80,139,1353315680
80,139,1353315740
80,139,1353316500
80,139,1353316520
80,139,1353316660
80,139,1353317040
80,139,1353317060
80,139,1353317080
80,139,1353317100
80,139,1353317120
80,139,1353317140
80,139,1353317220
80,139,1353317280
80,139,1353317300
80,139,1353317320
80,139,1353317340
80,139,1353317360
80,139,1353317380
80,139,1353317400
80,139,1353317420
80,139,1353317440
80,139,1353317560
80,139,1353317620
80,139,1353317820
80,139,1353317840
80,139,1353317900
80,139,1353317980
80,139,1353318220
80,139,1353318240
80,139,1353318260
80,139,1353318280
80,139,1353318300
80,139,1353318320
80,139,1353318340
80,139,1353318680
80,92,1353325380
80,92,1353325400
80,92,1353325420
80,92,1353325440
80,92,1353325460
80,92,1353325480
80,92,1353325500
80,92,1353325520
80,92,1353325540
80,92,1353325560
80,92,1353325580
80,92,1353325700
80,92,1353325720
80,92,1353325740
80,92,1353325760
80,92,1353325780
80,92,1353325840
80,92,1353325860
80,92,1353325880
80,92,1353325940
80,92,1353325960
80,92,1353326060
80,92,1353326080
80,92,1353326140
80,92,1353326160
80,92,1353326240
80,92,1353326260
80,92,1353326280
80,92,1353326300
80,92,1353326340
80,92,1353326380
80,86,1353333720
80,86,1353333760
80,143,1353341420
80,143,1353341680
80,139,1353390640
80,139,1353390980
80,139,1353391040
80,139,1353391060
80,139,1353391600
80,139,1353391620
80,139,1353391640
80,139,1353391820
80,139,1353392320
80,139,1353393160
80,139,1353393240
80,139,1353393280
80,139,1353393740
80,139,1353393760
80,139,1353393840
80,139,1353395420
80,139,1353395460
80,139,1353395480
80,139,1353395500
80,139,1353395580
80,139,1353395600
80,139,1353395640
80,139,1353395660
80,139,1353395680
80,139,1353395700
80,139,1353396240
80,139,1353396260
80,139,1353396580
80,139,1353396600
80,139,1353397820
80,139,1353397940
80,139,1353401980
80,139,1353402440
80,139,1353403280
80,139,1353403460
80,139,1353405480
80,139,1353405500
80,139,1353405580
80,92,1353405760
80,110,1353406060
80,110,1353406080
80,92,1353406120
80,110,1353406120
80,110,1353406140
80,110,1353406160
80,110,1353406180
80,110,1353406220
80,110,1353406280
80,110,1353406380
80,110,1353406480
80,110,1353407020
80,92,1353409560
80,110,1353409740
80,110,1353409840
80,110,1353409880
80,110,1353409900
80,138,1353483860
80,143,1353483880
80,82,1353563040
80,139,1353563560
80,139,1353569200
80,139,1353571120
80,139,1353571560
80,139,1353572280
80,139,1353574060
80,139,1353576400
80,139,1353577660
80,143,1353580660
80,105,1353580740
80,105,1353580760
80,86,1353585840
80,139,1353592140
80,130,1353649360
80,139,1353649800
80,139,1353650100
80,139,1353650480
80,139,1353650520
80,139,1353650560
80,139,1353650640
80,139,1353650720
80,139,1353650780
80,139,1353650840
80,139,1353650860
80,139,1353651640
80,139,1353651940
80,139,1353655520
80,139,1353658360
80,98,1353665100
80,102,1353665100
80,83,1353665120
80,139,1353671960
80,89,1353675640
80,86,1353675640
80,96,1353675660
80,131,1353675740
80,139,1353677040
80,132,1353677820
80,132,1353677860
80,132,1353677880
80,132,1353677900
80,132,1353677920
80,132,1353677940
80,132,1353678040
80,132,1353678080
80,132,1353678140
80,132,1353678500
80,119,1353908640
80,119,1353908660
80,89,1353908660
80,139,1353910540
80,139,1353917400
80,139,1353919100
80,139,1353919800
80,139,1353921540
80,139,1353923240
80,139,1353923260
80,139,1353923320
80,139,1353923440
80,143,1353927700
80,143,1353927720
80,143,1353930740
80,143,1353930760
80,143,1353930860
80,110,1353931060
80,110,1353931080
80,110,1353931100
80,110,1353931120
80,135,1353931140
80,135,1353931160
80,110,1353931160
80,135,1353931180
80,110,1353931220
80,135,1353931240
80,135,1353931260
80,110,1353931280
80,143,1353931340
80,143,1353931360
80,143,1353931380
80,143,1353931400
80,143,1353931480
80,143,1353931500
80,143,1353931560
80,143,1353931960
80,143,1353931980
80,143,1353932000
80,110,1353932040
80,143,1353932060
80,143,1353932100
80,143,1353932120
80,143,1353932180
80,143,1353932240
80,143,1353932280
80,143,1353932300
80,143,1353932320
80,143,1353932380
80,143,1353932400
80,143,1353932440
80,143,1353932460
80,143,1353932540
80,143,1353932560
80,143,1353932600
80,143,1353932640
80,143,1353932660
80,143,1353932680
80,143,1353932700
80,143,1353932720
80,143,1353932740
80,89,1353932760
80,143,1353932760
80,143,1353932780
80,89,1353932800
80,143,1353932800
80,89,1353932820
80,143,1353932820
80,143,1353932840
80,89,1353932840
80,89,1353932940
80,89,1353933000
80,143,1353933000
80,143,1353933020
80,143,1353933040
80,143,1353933080
80,143,1353933280
80,143,1353933320
80,143,1353933640
80,143,1353936340
80,135,1353945800
80,143,1353945800
80,171,1353995000
80,139,1353996520
80,139,1354000020
80,139,1354001660
80,139,1354001840
80,139,1354002340
80,147,1354005700
80,147,1354006020
80,147,1354006060
80,139,1354006600
80,139,1354006960
80,139,1354006980
80,147,1354007360
80,147,1354007440
80,147,1354007480
80,139,1354007660
80,139,1354007680
80,140,1354007700
80,139,1354007700
80,147,1354008460
80,147,1354008480
80,147,1354008540
80,147,1354008640
80,147,1354008660
80,147,1354008700
80,147,1354008720
80,147,1354008740
80,147,1354009560
80,147,1354009580
80,147,1354009620
80,140,1354010340
81,88,1353322940
81,168,1353322960
81,131,1353326540
81,88,1353330440
81,131,1353334700
81,131,1353334720
81,131,1353334740
81,88,1353335400
81,145,1353335460
81,83,1353335540
81,83,1353335720
81,88,1353335760
81,83,1353335760
81,88,1353335780
81,83,1353335780
81,83,1353335820
81,83,1353335840
81,83,1353335860
81,131,1353336060
81,131,1353336080
81,131,1353336100
81,131,1353336120
81,131,1353336180
81,131,1353336200
81,131,1353336220
81,131,1353336240
81,131,1353336260
81,131,1353336280
81,131,1353336300
81,131,1353336320
81,131,1353336340
81,131,1353336360
81,131,1353336380
81,131,1353336400
81,131,1353336420
81,83,1353336460
81,83,1353336480
81,83,1353336600
81,83,1353336620
81,83,1353336640
81,83,1353336700
81,83,1353336720
81,83,1353336740
81,83,1353336800
81,83,1353336840
81,83,1353337140
81,88,1353337200
81,83,1353337200
81,88,1353337220
81,83,1353337220
81,83,1353337240
81,88,1353337260
81,83,1353337260
81,83,1353337280
81,88,1353337280
81,83,1353337300
81,83,1353337320
81,83,1353337360
81,88,1353337440
81,88,1353337480
81,88,1353337660
81,88,1353337720
81,88,1353338020
81,131,1353338140
81,88,1353338140
81,131,1353338160
81,131,1353338180
81,83,1353338220
81,83,1353338340
81,83,1353338420
81,83,1353338580
81,83,1353338600
81,83,1353338620
81,83,1353338640
81,83,1353338660
81,83,1353338680
81,131,1353338700
81,83,1353338700
81,83,1353338720
81,83,1353338740
81,83,1353338760
81,83,1353338780
81,131,1353338960
81,83,1353339140
81,83,1353339260
81,131,1353339280
81,88,1353339280
81,83,1353339280
81,88,1353339300
81,83,1353339300
81,83,1353339320
81,88,1353339360
81,83,1353339380
81,83,1353339400
81,83,1353339420
81,88,1353339440
81,83,1353339440
81,83,1353339460
81,131,1353339480
81,83,1353339480
81,83,1353339520
81,83,1353339540
81,83,1353339560
81,83,1353339940
81,131,1353340040
81,90,1353340620
81,90,1353340640
81,131,1353340740
81,83,1353340980
81,83,1353341040
81,88,1353341060
81,88,1353341120
81,135,1353412400
81,83,1353515120
81,142,1353580680
81,127,1353648480
81,146,1353657100
81,122,1353657100
81,146,1353657120
81,143,1353657120
81,122,1353657120
81,146,1353657140
81,122,1353657140
81,143,1353657140
81,146,1353657160
81,122,1353657160
81,143,1353657160
81,146,1353657180
81,146,1353657200
81,146,1353657220
81,146,1353657240
81,122,1353657240
81,146,1353657260
81,122,1353657260
81,122,1353657280
81,146,1353657360
81,146,1353657420
81,143,1353657420
81,146,1353657480
81,143,1353657480
81,146,1353657500
81,143,1353657500
81,146,1353657520
81,143,1353657520
81,102,1353665120
81,131,1353923980
81,148,1353946080
81,148,1353946100
81,147,1354024720
81,147,1354024760
81,90,1354024900
81,90,1354024920
81,90,1354024940
81,147,1354025020
81,90,1354025060
81,90,1354025200
81,90,1354025240
81,90,1354025400
81,90,1354025520
81,147,1354025660
81,90,1354025980
81,90,1354027680
81,147,1354027720
81,147,1354028440
82,115,1353311660
82,113,1353311660
82,129,1353311660
82,127,1353334140
82,106,1353334140
82,127,1353334160
82,106,1353334200
82,106,1353334220
82,106,1353334240
82,106,1353334400
82,127,1353334420
82,113,1353334420
82,106,1353334420
82,106,1353334440
82,106,1353334460
82,106,1353334520
82,106,1353335460
82,106,1353335500
82,106,1353335520
82,106,1353335900
82,106,1353335940
82,106,1353335960
82,106,1353338500
82,106,1353338560
82,106,1353338880
82,106,1353339020
82,106,1353339120
82,106,1353339140
82,106,1353339180
82,106,1353339300
82,106,1353339340
82,106,1353339400
82,106,1353339420
82,106,1353339440
82,106,1353339460
82,106,1353339480
82,106,1353339520
82,106,1353339560
82,106,1353339580
82,106,1353339620
82,106,1353339640
82,106,1353339660
82,106,1353339680
82,106,1353339720
82,106,1353339740
82,106,1353339760
82,106,1353339780
82,106,1353339800
82,106,1353339820
82,106,1353339840
82,106,1353339860
82,106,1353339880
82,106,1353339900
82,106,1353339920
82,106,1353339940
82,106,1353339960
82,106,1353339980
82,106,1353340000
82,106,1353340020
82,106,1353340040
82,106,1353340060
82,106,1353340080
82,106,1353340100
82,106,1353340120
82,106,1353340140
82,106,1353340160
82,106,1353340180
82,106,1353340200
82,106,1353340220
82,106,1353340240
82,106,1353340260
82,106,1353340280
82,106,1353340300
82,106,1353340320
82,106,1353340340
82,106,1353340360
82,106,1353340380
82,106,1353340400
82,106,1353340420
82,106,1353340440
82,106,1353340460
82,106,1353340480
82,106,1353340500
82,106,1353340520
82,106,1353340540
82,106,1353340560
82,106,1353340600
82,106,1353340680
82,106,1353340700
82,106,1353340720
82,106,1353340740
82,106,1353340760
82,106,1353340780
82,106,1353340800
82,84,1353340960
82,129,1353341060
82,122,1353390140
82,84,1353390500
82,84,1353390580
82,84,1353390600
82,119,1353390660
82,119,1353390680
82,119,1353390700
82,119,1353390720
82,119,1353390740
82,119,1353390760
82,122,1353390780
82,119,1353390780
82,119,1353390820
82,119,1353390840
82,119,1353390880
82,122,1353390940
82,119,1353390980
82,119,1353391020
82,119,1353391040
82,119,1353391060
82,119,1353391080
82,119,1353391100
82,119,1353391120
82,119,1353391140
82,119,1353391160
82,119,1353391180
82,119,1353391200
82,119,1353391220
82,119,1353391240
82,119,1353391260
82,119,1353391280
82,119,1353391300
82,119,1353391320
82,119,1353391340
82,119,1353391360
82,119,1353391380
82,119,1353391400
82,119,1353391460
82,119,1353391480
82,119,1353391500
82,122,1353391560
82,119,1353391580
82,119,1353391620
82,119,1353391640
82,119,1353391660
82,119,1353391680
82,119,1353391700
82,119,1353391720
82,119,1353392100
82,119,1353392120
82,119,1353392160
82,119,1353392200
82,119,1353392220
82,119,1353392240
82,119,1353392260
82,119,1353392400
82,119,1353392440
82,119,1353392460
82,119,1353392480
82,119,1353392500
82,119,1353392520
82,119,1353392540
82,119,1353392620
82,119,1353392640
82,119,1353392660
82,119,1353392680
82,119,1353392700
82,119,1353392720
82,119,1353392740
82,119,1353392760
82,119,1353392780
82,119,1353392800
82,119,1353392820
82,119,1353392840
82,119,1353392860
82,119,1353392880
82,119,1353392900
82,119,1353392920
82,119,1353392940
82,119,1353392960
82,119,1353392980
82,119,1353393000
82,119,1353393020
82,119,1353393060
82,119,1353393080
82,119,1353393160
82,119,1353393180
82,119,1353393200
82,119,1353393220
82,119,1353393280
82,119,1353393300
82,119,1353393320
82,119,1353393340
82,119,1353393380
82,119,1353394100
82,119,1353394120
82,119,1353394140
82,119,1353394200
82,119,1353394240
82,119,1353394320
82,119,1353394820
82,119,1353394880
82,119,1353394900
82,119,1353395380
82,119,1353395460
82,119,1353395540
82,119,1353395880
82,119,1353396100
82,119,1353396180
82,119,1353396360
82,119,1353396380
82,119,1353396400
82,111,1353398020
82,122,1353398040
82,109,1353398220
82,119,1353398700
82,119,1353398740
82,119,1353398760
82,123,1353398780
82,119,1353398780
82,119,1353398860
82,123,1353398960
82,123,1353398980
82,123,1353399100
82,123,1353399200
82,123,1353399320
82,123,1353399360
82,123,1353399400
82,123,1353399440
82,123,1353399680
82,123,1353399700
82,123,1353399760
82,123,1353399980
82,123,1353400000
82,123,1353400060
82,123,1353400100
82,123,1353400120
82,106,1353401960
82,119,1353402100
82,112,1353402120
82,84,1353402220
82,112,1353402220
82,84,1353402320
82,122,1353402800
82,125,1353402860
82,125,1353402880
82,125,1353402900
82,125,1353402920
82,125,1353402940
82,122,1353403560
82,125,1353403780
82,125,1353403960
82,122,1353404060
82,125,1353404080
82,122,1353404160
82,126,1353410860
82,122,1353411440
82,126,1353411680
82,126,1353411860
82,126,1353411880
82,126,1353412080
82,126,1353416180
82,129,1353420320
82,129,1353420400
82,109,1353420420
82,117,1353476120
82,122,1353491720
82,122,1353491780
82,122,1353491820
82,122,1353491860
82,122,1353491880
82,122,1353492060
82,122,1353492080
82,105,1353499140
82,122,1353499160
82,119,1353514380
82,114,1353563140
82,119,1353563340
82,119,1353563440
82,119,1353563480
82,119,1353563560
82,119,1353563580
82,84,1353564540
82,119,1353565300
82,119,1353565600
82,119,1353565620
82,84,1353566280
82,119,1353566460
82,119,1353566540
82,119,1353566560
82,119,1353566580
82,119,1353566600
82,119,1353566640
82,84,1353566960
82,84,1353567040
82,84,1353567060
82,84,1353567080
82,119,1353567080
82,119,1353567200
82,119,1353567220
82,119,1353567240
82,119,1353567260
82,119,1353567300
82,119,1353567320
82,119,1353567380
82,119,1353567400
82,119,1353567420
82,119,1353567440
82,119,1353567460
82,119,1353567480
82,119,1353567660
82,84,1353567760
82,119,1353567760
82,84,1353567780
82,119,1353567780
82,84,1353567800
82,119,1353567800
82,84,1353567820
82,119,1353567820
82,119,1353568080
82,119,1353568100
82,119,1353568240
82,119,1353568700
82,84,1353568800
82,84,1353568820
82,119,1353568900
82,84,1353569000
82,119,1353569200
82,119,1353570300
82,129,1353570400
82,129,1353570540
82,129,1353571360
82,129,1353571400
82,129,1353571420
82,129,1353571440
82,122,1353571500
82,122,1353571660
82,119,1353571680
82,106,1353571780
82,106,1353571900
82,106,1353571920
82,106,1353571940
82,106,1353571960
82,106,1353571980
82,106,1353572000
82,106,1353572020
82,106,1353572040
82,106,1353572060
82,106,1353572140
82,106,1353572160
82,106,1353572180
82,103,1353572180
82,106,1353572200
82,103,1353572200
82,106,1353572220
82,106,1353572240
82,103,1353572240
82,106,1353572260
82,106,1353572280
82,106,1353572300
82,106,1353572320
82,106,1353572340
82,106,1353572360
82,106,1353572380
82,106,1353572400
82,106,1353572440
82,106,1353572460
82,106,1353572480
82,106,1353572500
82,106,1353572520
82,106,1353572540
82,106,1353572560
82,106,1353572580
82,106,1353572600
82,106,1353572620
82,106,1353572640
82,106,1353572680
82,106,1353572720
82,106,1353572740
82,106,1353572760
82,106,1353572800
82,106,1353572820
82,106,1353573000
82,106,1353573040
82,106,1353573060
82,106,1353573080
82,106,1353573120
82,106,1353573180
82,106,1353573200
82,106,1353573300
82,106,1353573320
82,106,1353573340
82,106,1353573360
82,106,1353573380
82,106,1353573400
82,106,1353573420
82,106,1353573440
82,106,1353573460
82,106,1353573500
82,106,1353573600
82,106,1353573620
82,106,1353573700
82,106,1353573740
82,106,1353574400
82,106,1353574780
82,106,1353575040
82,106,1353575160
82,106,1353575440
82,106,1353575800
82,106,1353575840
82,106,1353575940
82,106,1353576000
82,106,1353576500
82,106,1353576520
82,106,1353576560
82,106,1353576580
82,106,1353576600
82,106,1353576640
82,106,1353576660
82,106,1353576700
82,106,1353576740
82,106,1353576780
82,106,1353576800
82,106,1353576820
82,106,1353576840
82,106,1353576860
82,106,1353576880
82,106,1353576900
82,106,1353576920
82,106,1353576940
82,106,1353576980
82,106,1353577000
82,106,1353577020
82,106,1353577040
82,106,1353577060
82,106,1353577080
82,106,1353577100
82,106,1353577120
82,106,1353577140
82,106,1353577160
82,106,1353577180
82,106,1353577200
82,106,1353577220
82,106,1353577240
82,106,1353577260
82,106,1353577300
82,106,1353577320
82,106,1353577340
82,106,1353577360
82,106,1353577380
82,106,1353577400
82,106,1353577420
82,106,1353577440
82,106,1353577460
82,106,1353577520
82,106,1353577560
82,106,1353577600
82,106,1353577640
82,106,1353577660
82,106,1353577680
82,106,1353577700
82,106,1353577720
82,106,1353577740
82,106,1353577760
82,106,1353577780
82,106,1353577800
82,106,1353578100
82,106,1353578420
82,119,1353585480
82,119,1353585560
82,119,1353585580
82,119,1353585600
82,114,1353649900
82,114,1353649960
82,114,1353650060
82,114,1353650080
82,114,1353656620
82,114,1353656660
82,119,1353656720
83,131,1353335660
83,131,1353335680
83,131,1353335700
83,131,1353335720
83,131,1353335740
83,131,1353335760
83,131,1353335780
83,131,1353335920
83,131,1353335940
83,131,1353335960
83,131,1353335980
83,137,1353336180
83,137,1353336260
83,137,1353336280
83,131,1353336700
83,131,1353336720
83,131,1353336760
83,131,1353336780
83,131,1353336800
83,131,1353336900
83,137,1353336920
83,131,1353337160
83,131,1353337200
83,131,1353337220
83,131,1353337240
83,131,1353337320
83,131,1353337340
83,131,1353337360
83,131,1353337380
83,131,1353337420
83,131,1353337460
83,131,1353337480
83,131,1353337500
83,131,1353337520
83,131,1353338100
83,131,1353338340
83,131,1353338380
83,131,1353338560
83,131,1353338580
83,131,1353338600
83,131,1353338620
83,131,1353338640
83,131,1353338660
83,137,1353338680
83,131,1353338720
83,131,1353338740
83,131,1353338760
83,137,1353338760
83,131,1353338780
83,131,1353338820
83,131,1353338840
83,131,1353338980
83,131,1353339000
83,131,1353339060
83,137,1353339180
83,137,1353339220
83,88,1353339280
83,131,1353339500
83,131,1353339700
83,131,1353339940
83,90,1353340220
83,90,1353340340
83,90,1353340400
83,137,1353340420
83,131,1353340760
83,88,1353477460
83,90,1353477520
83,89,1353484280
83,114,1353562440
83,88,1353657460
83,89,1353665160
83,147,1353665160
83,89,1353665180
83,147,1353665180
83,147,1353665200
83,89,1353665220
83,89,1353665240
83,89,1353665360
83,135,1353923820
83,135,1353927560
84,104,1353326160
84,112,1353326160
84,112,1353326180
84,104,1353326220
84,112,1353326220
84,104,1353326240
84,112,1353326240
84,112,1353326300
84,125,1353326320
84,112,1353326380
84,104,1353326400
84,112,1353326400
84,104,1353326420
84,104,1353326440
84,112,1353326720
84,112,1353326760
84,112,1353326840
84,112,1353326860
84,112,1353326880
84,104,1353333900
84,112,1353333920
84,112,1353334120
84,112,1353334200
84,112,1353334280
84,114,1353340140
84,129,1353340220
84,129,1353340240
84,114,1353340300
84,105,1353340300
84,113,1353340800
84,113,1353340820
84,104,1353340840
84,114,1353340880
84,105,1353390020
84,105,1353390060
84,105,1353390080
84,105,1353390100
84,90,1353390220
84,105,1353390240
84,94,1353390280
84,98,1353397540
84,87,1353397720
84,105,1353397740
84,113,1353397740
84,148,1353397800
84,104,1353398020
84,104,1353398040
84,112,1353398140
84,104,1353398200
84,95,1353398260
84,104,1353398320
84,104,1353398360
84,104,1353398560
84,104,1353398580
84,105,1353398600
84,104,1353398600
84,104,1353398620
84,104,1353398640
84,104,1353398660
84,104,1353398680
84,124,1353401960
84,105,1353402000
84,119,1353402080
84,119,1353402100
84,112,1353402440
84,112,1353402480
84,112,1353404740
84,112,1353404760
84,112,1353404780
84,119,1353411540
84,119,1353411560
84,119,1353411580
84,119,1353411600
84,104,1353412080
84,104,1353412100
84,104,1353412160
84,112,1353412160
84,104,1353412180
84,112,1353412180
84,112,1353412220
84,112,1353412240
84,112,1353412260
84,112,1353412280
84,112,1353412300
84,112,1353412320
84,112,1353412340
84,112,1353412360
84,112,1353412380
84,104,1353412400
84,112,1353412400
84,112,1353412420
84,112,1353412440
84,104,1353412480
84,112,1353412480
84,104,1353412620
84,104,1353412680
84,104,1353412700
84,112,1353412700
84,112,1353412720
84,112,1353412760
84,105,1353412780
84,112,1353412780
84,112,1353412800
84,104,1353412840
84,112,1353412840
84,104,1353412860
84,112,1353412860
84,112,1353412880
84,112,1353412900
84,112,1353412920
84,112,1353412940
84,112,1353412960
84,115,1353412980
84,112,1353412980
84,112,1353413000
84,112,1353413020
84,112,1353413040
84,112,1353413140
84,104,1353413140
84,112,1353413160
84,112,1353413180
84,112,1353413200
84,112,1353413220
84,112,1353413240
84,112,1353413260
84,112,1353413280
84,104,1353413280
84,115,1353413300
84,112,1353413300
84,115,1353413320
84,104,1353413320
84,112,1353413320
84,115,1353413340
84,104,1353413340
84,112,1353413340
84,104,1353413660
84,112,1353414260
84,96,1353420200
84,112,1353420400
84,104,1353427720
84,104,1353427780
84,114,1353476080
84,117,1353476180
84,117,1353476340
84,114,1353476400
84,117,1353476400
84,112,1353476420
84,112,1353476460
84,122,1353491700
84,114,1353491760
84,112,1353491940
84,114,1353513000
84,119,1353571420
84,119,1353571440
84,119,1353571460
84,119,1353571480
84,119,1353571500
84,119,1353571520
84,119,1353571540
84,119,1353571560
84,119,1353571580
84,119,1353571600
84,119,1353571620
84,119,1353571660
84,99,1353572380
84,99,1353572440
84,99,1353573080
84,127,1353573300
84,99,1353573360
84,99,1353573940
84,119,1353574100
84,99,1353574240
84,99,1353574480
84,99,1353574580
84,99,1353575440
84,99,1353575620
84,99,1353575660
84,99,1353575680
84,99,1353575740
84,99,1353575820
84,99,1353575860
84,99,1353576000
84,99,1353576040
84,99,1353576160
84,99,1353576200
84,99,1353576220
84,99,1353576240
84,99,1353576260
84,127,1353576260
84,99,1353576280
84,127,1353576280
84,99,1353576340
84,99,1353576380
84,119,1353576600
84,99,1353576600
84,99,1353576660
84,99,1353576720
84,99,1353576740
84,127,1353576760
84,99,1353576820
84,99,1353576860
84,99,1353576880
84,99,1353576920
84,99,1353576940
84,99,1353576960
84,99,1353576980
84,99,1353577000
84,119,1353577520
84,119,1353577560
84,119,1353577580
84,119,1353577600
84,119,1353577720
84,119,1353577740
84,106,1353578120
84,106,1353578220
84,106,1353578240
84,106,1353578260
84,106,1353578300
84,119,1353578320
84,106,1353578320
84,106,1353578340
84,106,1353578360
84,93,1353672180
84,120,1353675580
84,120,1353675600
84,122,1353910380
84,103,1353930880
84,103,1353931020
84,103,1353945860
84,93,1354008940
85,145,1353311660
85,145,1353311700
85,145,1353311720
85,145,1353311800
85,145,1353311840
85,145,1353312060
85,145,1353312140
85,145,1353312220
85,145,1353312240
85,145,1353317360
85,145,1353317380
85,145,1353318700
85,145,1353319520
85,145,1353319540
85,130,1353319580
85,145,1353319620
85,110,1353323040
85,145,1353324920
85,139,1353325040
85,139,1353325080
85,145,1353325080
85,139,1353325100
85,145,1353325400
85,139,1353325400
85,145,1353325420
85,145,1353325440
85,139,1353325580
85,139,1353325640
85,139,1353325660
85,145,1353325840
85,145,1353326020
85,145,1353326040
85,145,1353326080
85,145,1353326100
85,145,1353326280
85,145,1353326380
85,145,1353326440
85,145,1353326460
85,145,1353326480
85,145,1353326500
85,145,1353326520
85,139,1353326520
85,131,1353326580
85,145,1353326620
85,139,1353326640
85,139,1353326680
85,145,1353327040
85,145,1353327060
85,145,1353327080
85,145,1353327160
85,145,1353327180
85,145,1353327200
85,145,1353327240
85,145,1353327260
85,145,1353327360
85,145,1353327380
85,145,1353327460
85,145,1353327500
85,145,1353327520
85,145,1353327540
85,145,1353327560
85,145,1353327580
85,145,1353327600
85,145,1353327620
85,145,1353327640
85,145,1353334760
85,145,1353334780
85,145,1353334800
85,145,1353334820
85,145,1353334840
85,145,1353334860
85,145,1353334880
85,145,1353334900
85,145,1353334920
85,145,1353335140
85,145,1353335160
85,145,1353335180
85,145,1353335220
85,145,1353335240
85,145,1353335260
85,145,1353335280
85,145,1353335700
85,131,1353335760
85,145,1353336240
85,145,1353336260
85,145,1353336300
85,145,1353336340
85,145,1353336580
85,145,1353336760
85,145,1353336800
85,145,1353337220
85,136,1353337220
85,145,1353337240
85,136,1353337240
85,145,1353337260
85,136,1353338220
85,145,1353338240
85,145,1353338260
85,145,1353338280
85,145,1353338320
85,145,1353338340
85,145,1353338400
85,145,1353338440
85,145,1353338460
85,145,1353338480
85,145,1353338500
85,145,1353338540
85,145,1353338560
85,145,1353338600
85,145,1353338660
85,145,1353338680
85,145,1353338860
85,145,1353338880
85,145,1353338900
85,145,1353338920
85,145,1353338940
85,145,1353338960
85,145,1353338980
85,145,1353339000
85,145,1353339020
85,145,1353339040
85,145,1353339100
85,145,1353339120
85,145,1353339140
85,145,1353339160
85,145,1353339180
85,145,1353339200
85,145,1353339220
85,145,1353339240
85,145,1353339260
85,145,1353339280
85,145,1353339320
85,145,1353339340
85,145,1353339360
85,145,1353339380
85,145,1353339400
85,145,1353339420
85,145,1353339440
85,145,1353339460
85,145,1353339480
85,145,1353339500
85,145,1353339520
85,145,1353339560
85,145,1353339580
85,145,1353339620
85,137,1353339620
85,145,1353339640
85,137,1353339640
85,145,1353339660
85,145,1353339680
85,145,1353339700
85,145,1353339720
85,145,1353339740
85,145,1353339760
85,145,1353339780
85,145,1353339820
85,137,1353339820
85,137,1353339840
85,137,1353339860
85,145,1353339900
85,137,1353339900
85,137,1353339920
85,145,1353339920
85,145,1353340000
85,145,1353340020
85,138,1353340040
85,145,1353340040
85,145,1353340060
85,145,1353340140
85,145,1353340160
85,145,1353340180
85,145,1353340200
85,145,1353340280
85,145,1353340320
85,145,1353340340
85,145,1353340360
85,145,1353340380
85,145,1353340520
85,145,1353340660
85,145,1353340740
85,137,1353340740
85,137,1353340760
85,145,1353340780
85,137,1353340780
85,137,1353340800
85,145,1353340840
85,145,1353340920
85,88,1353341020
85,88,1353341040
85,145,1353341040
85,89,1353580820
85,139,1353584240
85,138,1353668040
85,88,1353676420
85,132,1353683280
85,132,1353683300
85,132,1353683320
85,110,1353916740
85,145,1353927660
85,139,1353930220
85,145,1353945920
85,146,1354002740
85,132,1354024640
85,127,1354024820
85,145,1354024940
86,131,1353312020
86,131,1353312120
86,141,1353312240
86,141,1353312840
86,141,1353313900
86,141,1353313920
86,141,1353314380
86,141,1353314700
86,141,1353314720
86,141,1353315100
86,141,1353315400
86,141,1353315440
86,141,1353315800
86,141,1353315820
86,141,1353316020
86,141,1353317380
86,141,1353317400
86,141,1353317440
86,141,1353317480
86,141,1353317500
86,148,1353317600
86,141,1353318100
86,141,1353318120
86,148,1353318640
86,141,1353318880
86,141,1353319180
86,141,1353319300
86,141,1353319380
86,141,1353319480
86,131,1353326020
86,147,1353333680
86,88,1353398480
86,88,1353398500
86,88,1353398560
86,88,1353398580
86,148,1353420540
86,148,1353420560
86,148,1353420580
86,148,1353420600
86,148,1353420660
86,141,1353484020
86,141,1353484040
86,141,1353484100
86,141,1353484200
86,141,1353484220
86,141,1353486820
86,148,1353495480
86,138,1353495980
86,146,1353496040
86,146,1353496100
86,146,1353496160
86,137,1353570700
86,137,1353570720
86,127,1353570840
86,146,1353570840
86,146,1353570860
86,146,1353570880
86,146,1353570900
86,148,1353571020
86,143,1353571440
86,131,1353584060
86,137,1353584080
86,131,1353584080
86,131,1353584100
86,131,1353584120
86,131,1353584140
86,137,1353584160
86,131,1353584160
86,137,1353584180
86,131,1353584180
86,137,1353584200
86,131,1353584200
86,137,1353584220
86,131,1353584220
86,137,1353584240
86,131,1353584240
