# index, name, _pos
1231,616,"array([1.18194799, 1.68520761])"
1232,579,"array([1.2015944 , 1.73396278])"
1233,248,"array([1.1793974 , 1.82370326])"
1234,250,"array([0.98443344, 1.66332525])"
1235,184,"array([0.93514978, 1.6113265 ])"
1236,1279,"array([0.94073336, 1.63763896])"
1237,1271,"array([0.95672477, 1.63742445])"
1238,502,"array([0.99699495, 1.68105643])"
1239,463,"array([0.99509874, 1.69438718])"
1240,690,"array([0.94776104, 1.64806512])"
1241,596,"array([0.95850988, 1.65159444])"
1242,1061,"array([1.08947417, 1.55365073])"
1243,253,"array([1.00394462, 1.77865736])"
1244,1335,"array([1.05395738, 1.75874516])"
1245,652,"array([1.03939014, 1.76494912])"
1246,558,"array([1.04132497, 1.71718613])"
1247,95,"array([0.89216362, 1.74508639])"
1248,1062,"array([1.08008045, 1.62877862])"
1249,1137,"array([1.12577047, 1.60169378])"
1250,257,"array([1.32821206, 1.64001626])"
1251,574,"array([1.29699915, 1.63012769])"
1252,910,"array([1.10041492, 1.68809862])"
1253,1423,"array([1.21931202, 1.76454128])"
1254,677,"array([1.1802572 , 1.60602494])"
1255,849,"array([1.11438166, 1.70699805])"
1256,267,"array([1.02147512, 1.59953249])"
1257,391,"array([0.98619405, 1.6142754 ])"
1258,331,"array([1.05956431, 1.63579781])"
1259,637,"array([1.12642511, 1.77596148])"
1260,851,"array([1.08047888, 1.75018394])"
1261,824,"array([1.05595172, 1.74249526])"
1262,1380,"array([1.18448702, 1.80385932])"
1263,1308,"array([1.10186564, 1.73326621])"
1264,929,"array([1.12950599, 1.78002781])"
1265,527,"array([1.08588972, 1.72983543])"
1266,270,"array([1.20167722, 1.81220359])"
1267,417,"array([1.03865136, 1.80912609])"
1268,273,"array([0.87093146, 1.73384126])"
1269,681,"array([1.11413924, 1.57813313])"
1270,1202,"array([1.16579072, 1.59054467])"
1271,1326,"array([1.06997567, 1.70314752])"
1272,1024,"array([1.08557323, 1.75288338])"
1273,311,"array([1.07069434, 1.73829116])"
1274,1342,"array([1.06050513, 1.73401181])"
1275,739,"array([1.02732021, 1.7431129 ])"
1276,1388,"array([1.21206125, 1.69622299])"
1277,390,"array([1.02554592, 1.75764587])"
1278,501,"array([1.17957468, 1.61212951])"
1279,281,"array([1.19072485, 1.68513843])"
1280,284,"array([1.21820539, 1.68607231])"
1281,475,"array([1.25817658, 1.70791243])"
1282,593,"array([1.13556879, 1.7621462 ])"
1283,295,"array([1.0339216 , 1.79460151])"
1284,1033,"array([1.01920678, 1.81136892])"
1285,1194,"array([1.05347271, 1.77015864])"
1286,673,"array([1.07715715, 1.75678764])"
1287,905,"array([1.02278584, 1.796845  ])"
1288,724,"array([0.97024976, 1.67977536])"
1289,658,"array([1.03639676, 1.60874936])"
1290,301,"array([1.20464521, 1.60822162])"
1291,1078,"array([1.20388255, 1.70522546])"
1292,304,"array([1.16187752, 1.79053037])"
1293,310,"array([1.09991725, 1.57626098])"
1294,1155,"array([1.11900779, 1.57202717])"
1295,313,"array([1.2236466 , 1.70998866])"
1296,682,"array([1.24064371, 1.65741711])"
1297,1140,"array([1.07964173, 1.65494213])"
1298,671,"array([1.07428223, 1.66221644])"
1299,1356,"array([1.18487799, 1.59755496])"
1300,797,"array([1.10648661, 1.61081455])"
1301,491,"array([1.16768413, 1.68619023])"
1302,96,"array([1.1610009 , 1.62265873])"
1303,1136,"array([1.15709019, 1.65827651])"
1304,1007,"array([1.16491901, 1.61706784])"
1305,599,"array([1.0494743, 1.6118801])"
1306,1150,"array([1.17565685, 1.62699055])"
1307,1076,"array([1.20295757, 1.66738527])"
1308,320,"array([1.19233095, 1.78514414])"
1309,725,"array([1.18830788, 1.84159089])"
1310,931,"array([1.03689886, 1.70511422])"
1311,1338,"array([0.86824626, 1.63719831])"
1312,465,"array([1.27259729, 1.68978178])"
1313,675,"array([1.27945685, 1.6363726 ])"
1314,328,"array([1.03317717, 1.74744697])"
1315,368,"array([1.05170064, 1.72904871])"
1316,496,"array([1.16207831, 1.55094917])"
1317,614,"array([1.01086792, 1.63258525])"
1318,1131,"array([1.00682964, 1.66113033])"
1319,1349,"array([0.98541807, 1.6260258 ])"
1320,826,"array([1.17150251, 1.81375004])"
1321,1243,"array([1.18995998, 1.74055312])"
1322,761,"array([1.1606047 , 1.71191516])"
1323,894,"array([1.19758103, 1.70941235])"
1324,861,"array([0.87642211, 1.72226263])"
1325,996,"array([1.24497818, 1.58451222])"
1326,378,"array([1.03445327, 1.66515807])"
1327,1015,"array([1.13349097, 1.67853047])"
1328,1092,"array([1.08592117, 1.73614474])"
1329,28,"array([1.12719945, 1.66570882])"
1330,811,"array([1.06193007, 1.73968325])"
1331,557,"array([1.16550652, 1.67192234])"
1332,1365,"array([1.11386681, 1.63991625])"
1333,269,"array([0.93251469, 1.8222144 ])"
1334,772,"array([0.95448963, 1.80311228])"
1335,1172,"array([1.16136568, 1.57987658])"
1336,1249,"array([1.18022133, 1.51457117])"
1337,1014,"array([1.17685835, 1.53433815])"
1338,771,"array([1.15044471, 1.5828469 ])"
1339,370,"array([1.10881358, 1.83385532])"
1340,889,"array([1.12267771, 1.6942829 ])"
1341,374,"array([1.17340147, 1.57211294])"
1342,591,"array([1.18166757, 1.58175678])"
1343,839,"array([1.19723376, 1.6892911 ])"
1344,1164,"array([1.1740831 , 1.79277126])"
1345,149,"array([1.21165654, 1.77339913])"
1346,159,"array([1.1684362 , 1.82675523])"
1347,384,"array([1.18712789, 1.81225884])"
1348,911,"array([1.15949168, 1.81911572])"
1349,1031,"array([1.25800563, 1.61319238])"
1350,1418,"array([1.24042313, 1.61269687])"
1351,1008,"array([0.96824623, 1.76569539])"
1352,1132,"array([1.13979305, 1.77712874])"
1353,896,"array([0.97386646, 1.80484297])"
1354,1199,"array([0.9668342 , 1.79866739])"
1355,401,"array([1.15721276, 1.7074008 ])"
1356,1288,"array([0.98353173, 1.79895336])"
1357,893,"array([1.03099077, 1.62936208])"
1358,904,"array([1.22308479, 1.65605126])"
1359,1142,"array([1.10256538, 1.55769828])"
1360,1327,"array([1.12325933, 1.5245426 ])"
1361,1227,"array([1.13146571, 1.5522188 ])"
1362,970,"array([1.28199307, 1.61208121])"
1363,1148,"array([1.03942317, 1.8174405 ])"
1364,424,"array([1.23773961, 1.73817827])"
1365,1101,"array([1.25431222, 1.7451761 ])"
1366,410,"array([1.05579501, 1.75071169])"
1367,1013,"array([1.04854463, 1.79682746])"
1368,1018,"array([1.14342412, 1.80221722])"
1369,1310,"array([1.02466816, 1.7772686 ])"
1370,831,"array([1.13548786, 1.80285555])"
1371,451,"array([1.21207858, 1.78489431])"
1372,926,"array([1.23047824, 1.71982579])"
1373,1311,"array([1.12864659, 1.63409571])"
1374,1222,"array([1.21862738, 1.70109893])"
1375,393,"array([1.08611674, 1.69691382])"
1376,521,"array([1.2358598 , 1.79180818])"
1377,192,"array([1.08522394, 1.77380408])"
1378,503,"array([1.13086489, 1.8163374 ])"
1379,442,"array([1.16330139, 1.63796908])"
1380,106,"array([1.0769862 , 1.57912153])"
1381,810,"array([1.05999198, 1.64952898])"
1382,450,"array([0.97114166, 1.64981986])"
1383,542,"array([1.2260176 , 1.77206669])"
1384,628,"array([1.19589852, 1.66603517])"
1385,1079,"array([1.02094374, 1.64697714])"
1386,27,"array([0.97386563, 1.66241077])"
1387,590,"array([1.04473268, 1.73041027])"
1388,1037,"array([1.16531217, 1.50904834])"
1389,763,"array([1.1250045 , 1.49881677])"
1390,1320,"array([1.03914255, 1.67874348])"
1391,480,"array([1.07734466, 1.82979005])"
1392,283,"array([1.01150189, 1.72628308])"
1393,1281,"array([0.86534119, 1.77440843])"
1394,1387,"array([1.2270979 , 1.70161592])"
1395,522,"array([1.11672278, 1.60094469])"
1396,523,"array([1.02784575, 1.71524776])"
1397,483,"array([1.22875995, 1.83839   ])"
1398,545,"array([1.25827769, 1.72497358])"
1399,1315,"array([1.0396533 , 1.78485265])"
1400,1366,"array([1.03747022, 1.77504169])"
1401,1372,"array([1.03165426, 1.68566874])"
1402,965,"array([1.22077273, 1.67657383])"
1403,1104,"array([1.23344428, 1.63510762])"
1404,705,"array([1.0955831 , 1.52553049])"
1405,1309,"array([1.10858009, 1.53838101])"
1406,999,"array([1.11312623, 1.52915958])"
1407,449,"array([1.16468102, 1.56407057])"
1408,721,"array([1.14041873, 1.53843138])"
1409,382,"array([1.17581247, 1.84637666])"
1410,571,"array([1.14157141, 1.78982193])"
1411,729,"array([1.23180951, 1.76547612])"
1412,1117,"array([0.90342948, 1.63699701])"
1413,1429,"array([1.25206768, 1.6016306 ])"
1414,764,"array([1.09292673, 1.79438607])"
1415,1074,"array([1.19158799, 1.61739046])"
1416,762,"array([1.12458815, 1.80462902])"
1417,1160,"array([0.85243621, 1.72564034])"
1418,1023,"array([1.16894913, 1.64988639])"
1419,1397,"array([1.1896895 , 1.82609247])"
1420,1126,"array([1.21678735, 1.75179605])"
1421,859,"array([0.94397822, 1.82531696])"
1422,1195,"array([1.20631062, 1.6754814 ])"
1423,804,"array([1.13941836, 1.81699067])"
1424,61,"array([1.25771027, 1.76531397])"
1425,921,"array([0.94068717, 1.81099388])"
1426,77,"array([0.92879733, 1.84103273])"
1427,963,"array([0.94155644, 1.84416748])"
1428,1354,"array([1.16289652, 1.81180419])"
